ShineOn Lip Jelly Non-Sticky Gloss,P448854,"<p><strong>Highlighted Ingredients:</strong><br>
- Apricot Kernel Oil: Nurtures and soothes lips.<br>
- Raspberry Seed Oil: Protects lips against damage from free radicals and environmental aggressors.<br>
- Rosehip Oil: Contains vitamins A and E while promoting cell repair and regeneration.</p><p><br></p><p>Polybutene, Hydrogenated Polyisobutene, Hydrogenated Polybutene, Prunus Armeniaca (Apricot) Kernel Oil, Ethylene/Propylene/Styrene Copolymer, Octyldodecanol, Silica Dimethyl Silylate, Ricinus Communis (Castor) Seed Oil, Persea Gratissima (Avocado) Oil, Rosa Canina Seed Oil, Rubus Idaeus (Raspberry) Seed Oil, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Butylene/Ehtylene/Styrene Copolymer, Aroma/Flavor, Caprylyl Glycol, Ethylhexylglycerin, Tocopherol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, MAY CONTAIN (+/-): Iron Oxides (CI 77492), Iron Oxides (CI 77491), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850).</p><br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list):</b> <br>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
Mini Bye Bye Under Eye Full Coverage Anti-Aging Waterproof Concealer,P446901,"PARAFFINUM LIQUIDUM / MINERAL OIL / HUILE MINERALE, PETROLATUM, VP/HEXADECENE COPOLYMER, SILICA DIMETHYL SILYLATE [NANO] / SILICA DIMETHYL SILYLATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, PHENOXYETHANOL, TOCOPHERYL ACETATE, ALUMINUM HYDROXIDE, KAOLIN, NIACINAMIDE, SODIUM HYALURONATE, MAGNESIUM ASCORBYL PHOSPHATE, ASCORBYL PALMITATE, HYDROLYZED COLLAGEN, AQUA / WATER / EAU, TOCOPHEROL, GLYCERIN, STEARETH-20, CHLORHEXIDINE DIGLUCONATE, N-HYDROXYSUCCINIMIDE, SODIUM CITRATE, POTASSIUM SORBATE, PALMITOYL TRIPEPTIDE-1, CHRYSIN, PALMITOYL TETRAPEPTIDE-7, CITRIC ACID, BIOTIN"
Soft Pinch Tinted Lip Oil,P505568,"-Jojoba Seed Oil: Moisturizes and creates a protective barrier over lips to lock in hydration.<br>-Sunflower Seed Oil: Antioxidant-rich; soothes and protects from environmental stressors.<br><br>Water (Aqua/Eau), Diphenyl Dimethicone, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, Octyldodecanol, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Hydrogenated Polyisobutene, Glycerin, Dipropylene Glycol, Cetyl PEG/PPG-10/1 Dimethicone, Sorbitan Isostearate, Polysorbate 60, Pentylene Glycol, Phenoxyethanol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Menthoxypropanediol, Ceteareth-20, Squalane, Fragrance (Parfum), Simmondsia Chinensis (Jojoba) Seed Oil, Stevioside, Helianthus Annuus (Sunflower) Seed Oil, Ethylhexylglycerin, Ammonium Polyacrylate, Aluminum Hydroxide, Butylene Glycol, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Benzyl Salicylate, Limonene, Eugenol, Titanium Dioxide (CI 77891), Yellow 6 (CI 15985), Red 28 (CI 45410), Red 33 (CI 17200), Yellow 5 (CI 19140), Blue 1 (CI 42090)."
Warm Wishes Effortless Bronzer Sticks,P479343,"Isodecyl Isononanoate, Silica, C12-15 Alkyl Benzoate, Octyldodecyl Stearoyl Stearate, Isodecyl Neopentanoate, Synthetic Wax, Methyl Methacrylate Crosspolymer, Dicalcium Phosphate, Limnanthes Alba (Meadowfoam) Seed Oil, Synthetic Fluorphlogopite, Aluminum Hydroxide, BHT, Gardenia Florida Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Tocopheryl Acetate, [+/- (May Contain/Peut Contenir) Ultramarines (CI 77007), Iron Oxides (CI 77492), Iron Oxides (CI 77491), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Blue 1 Lake (CI 42090)]."
Benetint Liquid Lip Blush & Cheek Tint,P1272,"Water (Aqua), Polysorbate 20, Phenoxyethanol, Sodium Hydroxide, Carmine (Ci 75470), Methylparaben, Fragrance (Parfum), Tetrasodium Edta, Geraniol, Linalool, Hexyl Cinnamal, Citronellol, Maltodextrin, Benzyl Salicylate, Bht.<br><br>Product ingredient listings are updated periodically. Before using a Benefit Cosmetics product, please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use."
Mini Blush & Glow 4-Piece Set,P507212,"<b>Soft Pinch Dewy Liquid Blush Wisdom: <br></b>Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Hydrogenated Styrene/Isoprene Copolymer, Trimethylsiloxysilicate, Isododecane, Disteardimonium Hectorite, 1,2-Hexanediol, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (Ci 77891), Red 7 Lake (Ci 15850), Yellow 6 Lake (Ci 15985), Iron Oxides (Ci 77491), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090). <br><br><b>Soft Pinch Dewy Liquid Blush Virtue:<br></b>Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Mica, Octyldodecanol, Hydrogenated Styrene/Isoprene Copolymer, Trimethylsiloxysilicate, Isododecane, Disteardimonium Hectorite, 1,2-Hexanediol, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Yellow 5 Lake (Ci 19140), Red 7 Lake (Ci 15850). <br><b><br>Positive Light Liquid Luminizer Magnetize:<br></b>Isododecane, Mica, Hydrogenated Polyisobutene, Hydrogenated Olive Oil Unsaponifiables, Hydrogenated Styrene/Isoprene Copolymer, Octyldodecanol, Dimethicone, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Isostearic Acid, Helianthus Annuus (Sunflower) Seed Oil, Tin Oxide, Lecithin, Polyglyceryl-3 Polyricinoleate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491). <br><br><b>Positive Light Liquid Luminizer Transcend: <br></b>Isododecane, Mica, Hydrogenated Polyisobutene, Hydrogenated Olive Oil Unsaponifiables, Hydrogenated Styrene/Isoprene Copolymer, Octyldodecanol, Dimethicone, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Isostearic Acid, Helianthus Annuus (Sunflower) Seed Oil, Tin Oxide, Lecithin, Polyglyceryl-3 Polyricinoleate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/- May Contain/Peut Contenir: Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77499)]."
Lip Glow Oil,P453814,"#14375/A Hydrogenated Polyisobutene, Tridecyl Trimellitate, Polybutene, Pentaerythrityl Tetraisostearate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Ethylene/Propylene/Styrene Copolymer, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Butylene/Ethylene/Styrene Copolymer, Parfum (Fragrance), Polyglyceryl-2 Triisostearate, Luffa Cylindrica Seed Oil, Prunus Avium (Sweet Cherry) Seed Oil, Trimethylolpropane Triisostearate, Diisostearyl Malate, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Undaria Pinnatifida Extract, Benzyl Alcohol, Propyl Gallate,  [+/- :Ci 12085 (Red 36, Red 36 Lake), Ci 15850 (Red 6, Red 7, Red 7 Lake), Ci 15985 (Yellow 6, Yellow 6 Lake), Ci 17200 (Red 33), Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1, Blue 1 Lake), Ci 45380 (Red 21, Red 21 Lake, Red 22, Red 22 Lake), Ci 45410 (Red 27, Red 27 Lake, Red 28, Red 28 Lake), Ci 73360 (Red 30, Red 30 Lake), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide), ]."
Positive Light Liquid Luminizer Highlight,P38855877,"Isododecane, Mica, Hydrogenated Polyisobutene, Hydrogenated Olive Oil Unsaponifiables, Hydrogenated Styrene/Isoprene Copolymer, Octyldodecanol, Dimethicone, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Isostearic Acid, Helianthus Annuus (Sunflower) Seed Oil, Tin Oxide, Lecithin, Polyglyceryl-3 Polyricinoleate, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, [+/- May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499)]."
Holiday Makeup Must Haves,P507192,"<b>MILK MAKEUP Lip + Cheek Cream Blush Stick:<br></b>Ricinus Communis (Castor) Seed Oil, Persea Gratissima (Avocado) Oil, Ethylhexyl Palmitate, Helianthus Annuus (Sunflower) Seed Wax, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire de Candelilla, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Silica, Mica, Fragrance (Parfum), Citrus Aurantium Dulcis (Orange) Peel Wax, Mangifera Indica (Mango) Seed Butter, Prunus Armeniaca (Apricot) Kernel Oil, Tocopheryl Acetate, Isopropyl Myristate, Hydrogenated Vegetable Oil/Huile V&#233;g&#233;tale Hydrog&#233;n&#233;e, Stearalkonium Hectorite, Propylene Carbonate, Sorbitan Tristearate, Polyhydroxystearic Acid, Bis-stearyl Dimethicone, Isopropyl Titanium Triisostearate, Palmitic Acid, Tin Oxide, Limonene, Linalool, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140)<br><br><b>LAWLESS Forget The Filler Lip Plumper Line Smoothing Gloss:<br></b>Polybutene, Polyglyceryl-2 Tetraisostearate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Synthetic Beeswax, Isostearyl Isostearate, Stearalkonium Bentonite, Caprylic/Capric Triglyceride, Glycerin, Water, Ethylhexyl Palmitate, Calcium Sodium Borosilicate, Octyldodecanol, Silica Dimethyl Silylate, Menthoxypropanediol, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Extract, Butyrospermum Parkii (Shea) Butter, Flavor, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Nicotinate, Tribehenin, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbitan Isostearate, Tocopheryl Acetate, Tin Oxide, Palmitoyl Tripeptide-1, Phenoxyethanol, Lactic Acid. May Contain: Titanium Dioxide (CI 77891), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850), Iron Oxides (CI 77492).<br><br><b>HUDA BEAUTY Mini Easy Bake Loose Baking & Setting Powder:<br></b>Talc, Synthetic Fluorphlogopite, Silica, Dimethicone, Nylon-12, Caprylyl Glycol, Pentylene Glycol, Oryza Sativa Starch/Oryza Sativa (Rice) Starch, Phenyl Trimethicone, Sodium Dehydroacetate, Octyldodecyl Stearoyl Stearate, Diisostearyl Malate, Fragrance, Tocopheryl Acetate, Benzyl Salicylate, Sorbitan Sesquioleate, Hexyl Cinnamal, Linalool, Coumarin, Hydroxycitronellal, Benzyl Benzoate, Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Ultramarines (Ci 77007).<br><br><b>Beautyblender ORIGINAL BEAUTYBLENDER Makeup Sponge:<br></b>Non-latex foam.<br><br><b>Youth To The People Superfood Gentle Antioxidant Refillable Cleanser:<br></b>Water/Aqua/Eau, Cocamidopropyl Hydroxysultaine, Sodium Cocoyl Glutamate, Sorbeth-230 Tetraoleate, Polysorbate 20, Sodium Chloride, Aloe Barbadensis Leaf (Aloe Vera) Juice Powder, Brassica Oleracea Acephala (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Medicago Sativa (Alfalfa) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Tetrahexyldecyl Ascorbate (Vitamin C), Glycerin, Panthenol (Vitamin B5), Tocopheryl Acetate (Vitamin E), Decyl Glucoside, Sorbitan Laurate, Tetrasodium Glutamate Diacetate, Gluconolactone, Ethylhexylglycerin, Maltodextrin, Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Gardenia Jasminoides (Jasmine) Fruit Extract, Fragrance/Parfum, Sodium Hydroxide, Sodium Glycolate, Sodium Formate, Hexyl Cinnamal, Linalool, Limonene, Chlorophyllin-Copper Complex (CI 75810).<br><br><b>The Original MakeUp Eraser Mini Pink Reusable MakeUp Eraser:<br></b>100% Polyester.<br><br><b>KVD Beauty Tattoo Pencil Liner Waterproof Long-Wear Gel Eyeliner:<br></b>Trimethylsiloxysilicate, Isohexadecane, Isododecane, Polyethylene, Synthetic Wax, Silica, Ceresin, Polyisobutene, Dimethicone, Calendula Officinalis Flower Extract, Butylene Glycol, Aqua/Water/Eau, 1,2-Hexanediol, Iron Oxides (CI 77499).<br><br><b>Fenty Beauty by Rihanna Hella Thicc Volumizing Mascara:<br></b>Aqua/Water/Eau, Cera Alba/Beeswax/Cire D'abeille, Paraffin, Glyceryl Stearate, Oryza Sativa Cera/Oryza Sativa (Rice) Bran Wax, Butylene Glycol, Palmitic Acid, Acacia Senegal Gum, Polybutene, VP/Eicosene Copolymer, Aminomethyl Propanol, Cera Carnauba/Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Stearic Acid, Phenoxyethanol, Hydroxyethylcellulose, Potassium Sorbate, Hydrolyzed Pea Protein, Hydrolyzed Vegetable Protein, Ethylhexylglycerin, Polyester-4, Sodium Benzoate, Disodium Phosphate, Sodium Phosphate, Tocopherol, Iron Oxides (CI 77499).<br><br><b>Dr. Dennis Gross Skincare Mini Alpha Beta&reg; Extra Strength Daily Peel Pads:<br></b>Step 1:<br>Water/Aqua/Eau, Alcohol Denat. (SD Alcohol 40-B), Glycolic Acid, Potassium Hydroxide, Hamamelis Virginiana (Witch Hazel) Water, Salicylic Acid*, Polysorbate 20, Lactic Acid, Mandelic Acid, Malic Acid, Citric Acid, Salix Alba (Willow) Bark Extract, Camellia Sinensis Leaf Extract, Achillea Millefolium Extract, Chamomilla Recutita (Matricaria) Flower Extract, Soy Isoflavones, Anthemis Nobilis Flower Extract, Glycerin, Copper PCA, Zinc PCA, Lecithin, Alcohol, Polysorbate 80, Disodium EDTA, Menthone Glycerin Acetal, Fragrance (Parfum), Phenoxyethanol, Benzoic Acid, Sodium Benzoate, Potassium Sorbate (* - exfoliant)<br><br>Step 2:<br>Water/Aqua/Eau, Sodium Bicarbonate, Resveratrol, Retinol, Ascorbic Acid, Ubiquinone, Phospholipids, Adenosine, Tocopheryl Acetate, Soy Isoflavones, Achillea Millefolium Extract, Camellia Sinensis Leaf Extract, Leuconostoc/Radish Root Ferment Filtrate, Copper PCA, Sodium PCA, Zinc PCA, Glycerin, Polysorbate 20, Octoxynol-9, Tetrasodium EDTA, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate."
Multi-Peptide Lash and Brow Serum,P500423,"-Acetyl Tetrapeptide-3 in combination with Trifolium Pratense Flower Extract: Supports hair density and thickness.<br>-Biotinoyl Tripeptide-1 and Panthenol: Supports hair density and thickness.<br>-Combination of Camellia Sinensis Leaf Extract, Larix Europaea Wood Extract, and Zinc Chloride: Supports hair density and thickness.<br><br>Aqua, Glycerin, Butylene Glycol, Myristoyl Pentapeptide-17, Biotinoyl Tripeptide-1, Oligopeptide-2, Acetyl Tetrapeptide-3, Caffeine, Panthenol, Arginine, Glycine, Glycoproteins, Larix Europaea Wood Extract, Trifolium Pratense Flower Extract, Camellia Sinensis Leaf Extract, Dextran, Maltodextrin, Zinc Chloride, Hydroxyethylcellulose, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Polysorbate 20, Sodium Metabisulfite, Caprylyl Glycol, 1,2-Hexanediol, Sodium Benzoate, Benzoic Acid, Ethylhexylglycerin, Phenoxyethanol, Chlorphenesin."
Outrageous Plumping Lip Gloss,P417985,"Polybutene, Paraffinum Liquidum (Mineral Oil), Pentaerythrityl Tetraisostearate, Hydrogenated Polyisobutene, Synthetic Fluorphlogopite, Silica Silylate, CI 77891 (Titanium Dioxide), Menthone Glycerin Acetal, Fragrance, CI 77491 (Iron Oxides), Methyl Nicotinate, Ricinus Communis (Castor) Seed Oil, Glycine Soja (Soybean) Oil, Capsicum Frutescens Fruit Extract, CI 42090 (Blue 1 Lake), Sodium Hyaluronate, Retinyl Palmitate, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Zingiber Officinale (Ginger) Root Oil, Octyldodecyl Stearoyl Stearate, Octyldodecanol, Hydrogenated Castor Oil, Mentha Piperita (Peppermint) Oil, Cinnamomum Zeylanicum Bark Extract, BHT."
Balm Dotcom Lip Balm and Skin Salve,P504525,"-Synthetic Beeswax: A natural emollient which acts as a moisture barrier.<br>-Castor Seed Oil: Thick emollient with water-binding properties to lock in moisture.<br><br>Carthamus Tinctorius (Safflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Hydrogenated Castor Oil, Synthetic Wax, Polyhydroxystearic Acid, Butyrospermum Parkii (Shea) Butter, Bis-Diglyceryl Polyacyladipate-2, Flavor/Aroma, Silica, Synthetic Beeswax, Behenyl Behenate, Silica Silylate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire de Candelilla, Tocopheryl Acetate, Stevia Rebaudiana Leaf/Stem Extract, Linalool, Hydroxycitronellal, Geraniol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77492, CI 77499), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090)."
Lip Liner To Go,P395532,"Ethylhexyl Palmitate, Synthetic Wax, Zeolite, Mica, Stearyl Dimethicone, Bis-Diglyceryl Polyacyladipate-2, Hydrogenated Polydicyclopentadiene, CI 15850 (Red 6), Polyethylene, CI 15850 (Red 7 Lake), Diisostearyl Malate, CI 73360 (Red 30), CI 19140 (Yellow 5 Lake), Pentaerythrityl Tetra-Di-T-Butyl HydroxyhydroCInnamate, CI 77499 (Iron Oxides), Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea Butter).   "
Mini Glowy Super Gel Lightweight Dewy Highlighter,P468207,"-Plant-derived Glycerin: A powerful humectant that increases skin&rsquo;s moisture level.<br>-Vitamin C: Brightens and refines the appearance of skin.              <br>-Rosehip Seed Oil: Ultra-rich in antioxidants that visibly brighten and moisturize skin.<br><br>Water / Aqua / Eau, Caprylic/capric Triglyceride, Propanediol, Glycerin, Mica, Hydroxyethyl Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Squalane, Caprylyl Glycol, Phenethyl Alcohol, Ethylhexylglycerin, Polysorbate 60, Ascorbyl Tetraisopalmitate, Carica Papaya (Papaya) Seed Oil, Rosa Canina Fruit Oil, Lactic Acid, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category&mdash;this is not an exhaustive list): <br></b>Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) under 0.1%, Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Paraffin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos), Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1,4-Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1,4-Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)."
Organic Cotton Swabs,P460703,"<br><br><b>Clean at Sephora products are formulated without the following banned or restricted ingredients (please see Clean at Sephora landing page for full list of specific restrictions and allowances by category – this is not an exhaustive list): </b><br>
Acrylates, Aluminum Salts, Animal Musks/Fats/Oils, Benzophenones and related compounds, Butoxyethanol, Butylated hydroxyanisole (BHA), Butylated hydroxytulolene (BHT) under 0.1% , Carbon Black or Black 2, Coal Tar, Ethanolamines, Formaldehyde and Formaldehyde Releasing Agents, Hydroquinone, Lead and Lead Acetate, Mercury + Mercury Compounds (Thimerisol), Methoxyethanol, Methyl Cellosolve, Methylchloroisothiazolinone and Methylisothiazolinone, Mineral Oil, Nanomaterials (restrictions for specific nanomaterials only), Oxybenzone, Parabens, Petrolatum and Parrafin (USP grade only), Phenoxyethanol under 1%, Phthalates, Plastic Microbeads, Polyacrylamide & Acrylamide, Resorcinol, Retinyl Palmitate, Styrene, Sulfates, Talc (no detection of asbestos) , Toluene, Triclosan and Triclocarban, Undisclosed Synthetic Fragrance (under 1% and formulated without Acetaldehyde, Acetone, Acetonitrile, Benzalkonium chloride, BPA, EDTA, Methylene chloride, PTFE, PFOA), 1, 4, Dioxane (ingredients must comply with impurity thresholds), Octinoxate, PFAS compounds, Nitromusks and Polycyclic Musks, Ethoxylated Ingredients (including PEGS or polyethylene glycol must meet contamination limits for 1’4 Dioxane and ethylene oxide), Cyclic Silicones, EDTA and derivatives (allowed if no technical substitute under 0.2%)"
Lip Glowy Balm,P443563,"Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimerdilinoleate, Hydrogenatedpoly(C6-14 Olefin), Diisostearylmalate, Polybutene, Phytosterylisostearyl Dimer Dilinoleate,Microcrystalline Wax /Ceramicrocristallina / Ciremicrocristalline, Butyrospermumparkii (Shea) Butter, Sucrosetetrastearate Triacetate,Synthetic Wax, Ethylene/Propylene/Styrene Copolymer,Mica, Astrocaryum Murumuruseed Butter, Euphorbia Cerifera(Candelilla) Wax / Candelillacera Hydrocarbons / Ciredecandelilla, Butylene/Ethylene/Styrene Copolymer, Fragrance, Candelilla Wax Esters,Dehydroacetic Acid, Dimethicone,Methicone, Copernicia Cerifera(Carnauba) Wax / Coperniciacerifera Cera / Cire De Carnauba,Polyglyceryl-2 Triisostearate,Red 7 Lake (Ci 15850), Red 6 (Ci15850), Water, Propanediol, Bht, Lyciumchinensefruit Extract, Rubus Idaeus(Raspberry) Fruit Extract,Vaccinium Angustifolium(Blueberry) Fruit Extract,Coffea Arabica (Coffee) Seedextract, Sapindus Mukorossifruit Extract, Vacciniummacrocarpon (Cranberry)Fruit Extract, Fragari Achiloensis (Strawberry) Fruitextract, Rubus Chamaemorusseed Extract, Phenoxyethanol."
Radiant Creamy Concealer,P377873,"Water/Aqua/Eau, Dimethicone, Hydrogenated Polydecene, Propanediol, Butylene Glycol, Peg-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Disteardimonium Hectorite, Peg-10 Dimethicone, Methyl Methacrylate Crosspolymer, Bis-Butyldimethicone Polyglyceryl-3, Sorbitan Sesquiisostearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Isostearic Acid, Phenoxyethanol, Polysilicone-2, Maltodextrin, Trisodium Edta, Lecithin, Silica, Aluminum Hydroxide, Tin Oxide, Triethoxycaprylylsilane, Tocopheryl Acetate, Sodium Metabisulfite, Magnolia Officinalis Bark Extract, Tocopherol, Vitis Vinifera (Grape) Seed Extract, [+/- (May Contain/Peut Contenir): Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499)]."
